"phase","mag"
0.00830564784053156,-2.2645192053674
0.0166112956810631,-2.27811194809382
0.0249169435215947,-2.29524825153883
0.0332225913621262,-2.31474548296498
0.0415282392026578,-2.3358575407618
0.0498338870431894,-2.35804198812935
0.0581395348837209,-2.38087604327832
0.0664451827242525,-2.40401589282938
0.0747508305647841,-2.42717310146024
0.0830564784053156,-2.45009899719748
0.0913621262458472,-2.47257312164806
0.0996677740863787,-2.49439373245771
0.10797342192691,-2.51536905926821
0.116279069767442,-2.53530815958799
0.124584717607973,-2.55400989663989
0.132890365448505,-2.57124747399745
0.141196013289037,-2.5867429452618
0.149501661129568,-2.60011661671353
0.1578073089701,-2.61075603917718
0.166112956810631,-2.61718469948329
0.174418604651163,-2.61407715592538
0.182724252491694,-2.60639496459284
0.191029900332226,-2.59632454304153
0.199335548172757,-2.58447506751094
0.207641196013289,-2.57120135559527
0.215946843853821,-2.55675534953372
0.224252491694352,-2.54133801240919
0.232558139534884,-2.52512362568595
0.240863787375415,-2.50827360412734
0.249169435215947,-2.49094568762108
0.257475083056478,-2.47330102855453
0.26578073089701,-2.45551050882376
0.274086378737542,-2.4377612118253
0.282392026578073,-2.42026396625053
0.290697674418605,-2.40326325269632
0.299003322259136,-2.38705182461739
0.307308970099668,-2.3719952232296
0.315614617940199,-2.35858003659368
0.323920265780731,-2.34753499269027
0.332225913621262,-2.34035057027234
0.340531561461794,-2.33981542382419
0.348837209302326,-2.33981542382419
0.357142857142857,-2.33981542382419
0.365448504983389,-2.33981542382419
0.37375415282392,-2.33981542382419
0.382059800664452,-2.33981542382419
0.390365448504983,-2.33981542382419
0.398671096345515,-2.33981542382419
0.406976744186047,-2.33981542382419
0.415282392026578,-2.33981542382419
0.42358803986711,-2.33981542382419
0.431893687707641,-2.33981542382419
0.440199335548173,-2.33981542382419
0.448504983388704,-2.33981542382419
0.456810631229236,-2.33981542382419
0.465116279069767,-2.33981542382419
0.473421926910299,-2.33981542382419
0.481727574750831,-2.33981542382419
0.490033222591362,-2.33981542382419
0.498338870431894,-2.33981542382419
0.506644518272425,-2.34328823188193
0.514950166112957,-2.35269908584999
0.523255813953488,-2.36504498539565
0.53156146179402,-2.37935244071607
0.539867109634552,-2.39503813176474
0.548172757475083,-2.41168459705756
0.556478405315615,-2.4289667314892
0.564784053156146,-2.44661818770064
0.573089700996678,-2.46441276894492
0.581395348837209,-2.48215257184185
0.589700996677741,-2.49965946604127
0.598006644518272,-2.51676821376056
0.606312292358804,-2.53332018251949
0.614617940199336,-2.54915677273266
0.622923588039867,-2.56411149249239
0.631229235880399,-2.57799889751991
0.63953488372093,-2.59059665051921
0.647840531561462,-2.60161101199806
0.656146179401993,-2.61059279149857
0.664451827242525,-2.61660753027394
0.672757475083056,-2.61468874025323
0.681063122923588,-2.60583344724266
0.68936877076412,-2.59372518580175
0.697674418604651,-2.57923342581424
0.705980066445183,-2.56282746852054
0.714285714285714,-2.54482704281864
0.722591362126246,-2.52548031908125
0.730897009966777,-2.50499889419574
0.739202657807309,-2.48357723340135
0.747508305647841,-2.46140547497728
0.755813953488372,-2.4386792855897
0.764119601328904,-2.41560865208663
0.772425249169435,-2.39242685948427
0.780730897009967,-2.36940082467978
0.789036544850498,-2.3468443491899
0.79734219269103,-2.3251370302168
0.805647840531561,-2.30475466752198
0.813953488372093,-2.28632616289992
0.822259136212625,-2.27076660489653
0.830564784053156,-2.25975801874061
0.838870431893688,-2.25772496747986
0.847176079734219,-2.25772496747986
0.855481727574751,-2.25772496747986
0.863787375415282,-2.25772496747986
0.872093023255814,-2.25772496747986
0.880398671096346,-2.25772496747986
0.888704318936877,-2.25772496747986
0.897009966777409,-2.25772496747986
0.90531561461794,-2.25772496747986
0.913621262458472,-2.25772496747986
0.921926910299003,-2.25772496747986
0.930232558139535,-2.25772496747986
0.938538205980066,-2.25772496747986
0.946843853820598,-2.25772496747986
0.95514950166113,-2.25772496747986
0.963455149501661,-2.25772496747986
0.971760797342193,-2.25772496747986
0.980066445182724,-2.25772496747986
0.988372093023256,-2.25772496747986
0.996677740863787,-2.25772496747986
